Symbol	GSM753773	GSM753777	GSM753778	GSM753779	GSM753775	GSM753770	GSM712085	GSM712090	GSM712093	GSM712100	GSM712101	GSM712104	GSM712110	GSM712113	GSM712115	GSM712118	GSM712123	GSM712128	GSM712136	GSM712138	GSM712139	GSM712151	GSM712152	GSM712157	GSM712163	GSM712091	GSM712096	GSM712097	GSM712102	GSM712103	GSM712106	GSM712107	GSM712108	GSM712111	GSM712117	GSM712119	GSM712121	GSM712124	GSM712125	GSM712129	GSM712133	GSM712135	GSM712145	GSM712147	GSM712148	GSM712149	GSM712150	GSM712153	GSM712155	GSM712156	GSM712158	GSM712159	GSM712398	GSM712399	GSM712401	GSM712402	GSM712403	GSM712406	GSM712408	GSM712410	GSM712411	GSM712412	GSM712413	GSM712415	GSM712416	GSM712418	GSM712421	GSM712422	GSM712423	GSM712426	GSM712428	GSM712429	GSM712434	GSM712440	GSM712441	GSM712445	GSM712446	GSM712447	GSM712448	GSM712449	GSM712450	GSM712451	GSM712452	GSM712454	GSM712457	GSM712461	GSM712462	GSM712463	GSM712464	GSM712465	GSM712466	GSM712467	GSM712469	GSM712470	GSM712471	GSM712472
MAP7	6.68816	7.16615	7.12613	7.23809	7.0453	7.67116	7.05024	8.27278	8.05165	8.48843	8.34876	7.10149	7.88875	7.74774	7.9132	8.59761	8.22788	7.7491	8.06337	8.5186	8.05274	7.98968	7.29451	8.34779	7.4705	8.22363	6.58291	8.43184	7.72493	7.63643	8.0656	7.7898	7.33132	7.46549	8.31313	7.36909	7.45181	8.30968	7.85163	8.40408	8.53235	6.74442	6.77982	6.90604	8.27032	8.24798	7.41009	8.42689	8.30092	7.81633	7.68479	7.77183	8.366151398332	7.66054913872991	8.01327756827379	8.39702918028495	8.24384312932059	6.88696552956273	8.09378979852868	8.0568184132023	7.40178909613103	8.09610298852943	7.93770895550623	8.1775008400989	7.61443073922911	7.80054339757567	7.53900752697589	7.20344957635191	7.10727374523475	7.7913699469441	6.87734265915959	7.15454213062164	8.1488833752324	7.95651849476952	7.74166940749928	7.3338341830231	6.94554871861046	7.70496238674443	7.53345587097407	7.79776756957476	7.78498554254201	7.86833969194069	7.05794331619006	8.29345114116537	7.74675842550095	7.51499000565375	7.11594490318044	7.11312942049381	6.96219046838733	7.93087513133256	7.77012825362287	8.02119528719066	8.08074340692441	8.33819484489429	7.43389617334153	7.03251144441031
MAPK13	8.01213	7.86975	8.0537	7.09126	7.64578	7.59346	8.12453	8.77092	8.92421	8.65511	8.67796	7.36973	8.61622	7.81536	8.00038	9.17355	8.42676	7.53184	8.36933	9.09152	8.34476	9.47443	8.80692	8.49103	7.85516	8.43502	7.09225	8.60806	8.14348	7.93476	9.10524	8.21425	7.54406	7.6883	8.65532	8.39174	8.3596	8.90111	8.05715	8.7148	9.34654	8.50659	7.63966	8.65004	7.60681	8.52571	8.50027	8.45945	7.95707	7.8804	7.96075	8.56411	8.32114550584929	7.72945265362803	7.84738498677899	8.80198772908645	8.60901129053931	8.02545690841679	8.36790396727665	8.74113448048976	8.02102398119606	8.14329317193758	8.1903810149541	8.3216533024659	8.30035329303377	7.92953824480781	8.53050867845697	8.67785204267304	7.43414833471622	8.40266744916555	8.47448635983458	7.47662483548455	7.5155879326352	8.77036709652741	8.15917210938151	7.97890431048266	6.94964174129969	7.93874720507131	8.33040936304432	8.13081784424827	8.37199378867534	8.92532740999273	8.49746072567826	8.29206385637333	8.52707762023659	7.97200102134325	8.27839452042333	8.50133095935085	7.65078535075112	7.92065866613346	9.52061601122895	7.96508400797096	8.54759534839447	8.82094089469584	7.97722995407111	7.78706698326468
MAPK14	5.67024	6.24567	5.69981	4.66596	5.44461	5.65065	7.35392	7.06493	6.7005	7.3463	7.9664	6.34523	7.20567	6.53625	6.54503	7.47741	7.96675	6.58856	6.97709	7.55283	6.68732	7.66822	7.01423	6.65853	7.61578	7.03821	6.2159	6.8304	6.33091	6.70652	7.62653	7.09475	6.45648	6.19735	6.89699	6.80163	7.0098	6.98104	6.51866	7.05203	7.52813	6.84089	6.38939	6.7699	6.99974	7.0228	6.4836	7.02038	6.77492	8.00165	7.57222	6.59976	7.25572022699838	6.05970905588242	6.98585514203346	7.13802162569393	6.90904729790009	6.54046239515468	6.79238053027531	6.89008010801296	5.79241775829827	6.71880731082317	6.35964803483707	6.87159985087355	6.31795731672332	6.54716351725417	6.86542044243233	6.84358962424317	6.36245369495485	7.80486443005069	6.40337923303648	5.38798533041167	6.75679965878167	7.31643610318352	6.21718542522033	6.19842692079651	6.3696997179863	6.88562815146244	6.60539835515333	6.35904516572086	6.66341291395233	8.38405933981903	6.59255260552317	6.56854218360616	6.76813823562128	6.6550886826938	7.19541012810301	7.76980527221532	7.30354397900596	7.12910611895603	7.97198670524807	7.06582804902698	7.96826514781911	7.74672234124633	7.66155548494387	6.7849374154174
MAPK9	5.80863	5.56462	5.77493	4.85155	5.35784	5.12377	7.64397	7.59967	7.02785	8.25534	8.22205	6.47946	7.62968	7.3919	6.79939	7.91772	7.88473	7.66539	7.94157	8.5315	7.51005	7.87298	7.6946	7.17687	8.30935	7.79609	6.9735	7.31935	6.35591	7.77134	7.94529	7.12254	7.26086	6.61486	7.63076	7.27366	7.67356	7.03205	7.00501	7.50275	7.36539	7.8891	7.03245	6.79585	8.23748	7.56165	7.15792	7.11127	7.73568	8.01105	7.79556	7.42712	8.07478708401452	6.6235863210833	7.60656875998792	7.89070854680071	6.1254304520235	7.76156380337681	7.72564789988563	7.37830832365991	5.6292267000112	7.85668375669931	8.27744123500848	7.93168775388386	7.2506124171072	7.45656076561882	7.88163425271271	7.7347526958025	6.62646874391126	7.87734874575686	7.42587592577838	7.20672028536724	7.482136549124	6.50287533334119	7.19447380107704	6.20253907539989	6.91960657023989	7.58687982945411	6.36480880497362	6.80778686561258	7.9465421445422	8.0945980218638	6.38606857969408	7.41019798574061	7.4710186325019	6.66921705706869	7.69302619391212	7.40092542976497	7.50769708171475	7.92185091407417	8.69633810175675	7.30801685903535	8.21788641414519	7.181846043926	6.70444666941036	6.99519010217291
MAPRE1	8.09569	8.21369	8.34632	7.12867	8.22243	7.87159	9.65367	10.2106	10.0783	9.26304	10.1587	10.2627	9.65081	8.85746	9.48317	10.5854	10.871	9.87836	10.4039	10.3973	10.0629	10.2943	9.8914	9.89294	10.0935	10.2327	9.12028	9.5352	9.15243	9.32919	10.6593	9.89738	9.65418	9.07729	10.4207	10.1486	10.1869	10.0697	8.86837	9.46542	10.6767	9.87587	9.38736	9.65277	10.4863	10.0704	9.68622	9.8914	9.38122	10.0606	9.96626	10.1675	8.95095990212709	8.61382559933616	8.96918781620882	10.2799554756716	10.2543378666919	9.01828823341997	9.41404744906835	8.93486678879367	9.81276254267594	8.74979598545934	9.33785148389788	9.52095170192607	9.119937592128	10.3937567771008	10.0339607432894	9.5849957243754	9.0874229345768	10.7949351023411	10.2254359488686	9.35624361342179	8.63681576124105	10.2444849401613	9.98141180179249	9.57891975301482	9.17150124097181	7.88858452050234	10.1375806873035	9.57579965961344	9.21156980886319	9.82048066845829	10.8195674186677	7.99529171482944	8.66768826437047	7.89786269298538	9.94167166478548	10.4947492740401	8.64995299661527	8.81958754838489	10.4269282964207	9.72408620389995	10.0085073497518	10.1963698156032	8.47374982715854	9.49073606056536
MAPRE3	5.24471	4.74839	5.0221	4.42351	5.54122	4.60731	5.94797	5.44286	4.44849	5.91934	6.71961	4.81997	5.62503	4.49063	7.13215	5.22503	6.86954	5.70957	5.62529	6.90877	5.5607	5.79092	5.25996	4.51048	6.61788	6.01415	5.34105	5.13467	5.74177	5.88234	5.5939	5.39161	4.68302	5.28031	5.80341	5.34028	4.18737	6.86845	5.80201	4.92583	5.78302	5.7307	6.26953	5.04616	5.10631	5.30682	5.26949	4.68555	5.2417	5.74905	5.7036	4.88536	6.58068848829647	3.96030955414187	5.67277491715779	5.87774107917382	5.17443547458482	5.11508696325234	5.97632318768101	5.74504085249587	4.53511253517432	5.32857146120274	4.13917222154694	4.57300289935019	5.34192543593296	6.93448486658497	5.56172312897795	7.29412430841846	5.22812002010548	6.73856314009452	5.86755489559922	4.59315139433292	4.8454777131667	5.46007397179006	6.10421016277976	5.10121808253923	4.77381623267811	4.96578661543028	5.64115297364322	5.26991695358633	5.84908544186504	6.8170079472273	5.07492429658676	5.76485353922889	5.45490252474449	5.18707305838232	5.02561645192067	5.88595718768345	5.34943634711819	6.32198181271815	6.02387363584027	4.46643974810817	5.55785014049794	7.33886516088845	6.3515665195178	5.01991890528389
MAT2A	8.02747	8.35614	8.69949	6.94929	7.8943	8.20057	8.57052	10.0371	9.14701	10.0512	9.92636	8.97487	9.73953	9.45696	9.26013	9.64734	9.3612	9.58866	9.64414	10.1003	8.95116	9.16152	9.31311	10.0206	9.22879	10.1411	8.7648	9.86764	8.86895	9.32023	9.88288	8.95637	8.93899	9.08706	8.89226	9.35813	9.61599	9.61483	8.6693	9.2169	9.82252	9.41124	9.14408	9.1333	10.1667	9.37414	8.81924	9.04291	9.01601	9.8369	9.19212	9.4183	9.63020664345557	7.69700365525931	9.780504804715	9.00216285075911	8.72464031105889	9.32119089328101	9.44884762070953	8.66508992680213	9.28705807846055	9.22800830882115	9.02480428459002	9.56797114443293	9.95196531116311	9.45863236095806	9.68334005852609	9.82442235978399	8.25244695083265	10.1617683462595	9.85844139855505	9.00489347594475	8.68658222253408	9.5652405192473	9.28398612512671	8.67440818524812	8.33446810484621	9.84638113731849	8.17060783849813	9.498567754298	9.10103423768904	9.72065860272979	9.37876157427819	8.29282607076525	9.57604924394044	8.11342399606892	9.45533285552542	10.1136410773627	9.12310679127294	8.76175405837367	9.88244814497877	9.36453956810299	9.60187640715459	9.04790082261853	8.8617290729828	8.9138385036087
MBLAC2	4.59415	4.41274	4.44967	3.71234	3.26301	4.62053	5.51766	5.36846	5.56446	5.99037	6.36996	5.45159	5.89255	5.56284	5.64242	5.86152	5.61267	4.99446	5.89498	5.91442	5.81159	5.89244	5.52144	5.19783	5.51953	5.95895	5.40501	5.46537	3.95992	5.36123	5.54858	5.17281	5.39091	4.82683	5.44486	5.74273	5.70547	5.63105	5.53265	5.41169	5.18564	5.51101	5.04736	5.24841	6.22057	5.54784	5.42014	5.17328	5.61004	5.95543	5.53032	5.57783	5.72482419675455	4.83381304670006	5.48548163743698	6.08085056590721	5.35061082885987	4.37036195432531	5.49231211116786	5.77161639154532	4.98059233776152	4.73651674311123	5.56287987411684	5.21262146055916	5.36381641140624	6.22252425034154	5.5020127637594	5.76151556978571	4.6454575589696	5.55575962271253	5.4370335702266	4.64104189918397	5.73611172708155	5.05645889245325	5.20243784517857	4.34884941180723	4.6522052390795	5.56421837098936	5.00170471111153	5.06304098532119	5.31935623693976	5.88385694372112	5.26440887048242	5.64378304075155	5.16500132955859	4.78006618774694	5.84044548845371	5.39505720438952	6.32729957769227	4.99868274394575	5.28575582575854	6.27762340510401	5.73021958105511	5.59147127122875	5.41745287886473	6.01835518100381
MBNL2	7.29396	7.43701	8.38072	6.26015	6.91125	7.96213	8.38376	8.52661	9.23539	8.50389	9.59174	7.88747	9.76696	8.53757	7.36713	8.57952	9.2124	8.3363	8.56296	8.65697	8.90519	8.57786	8.41194	8.10407	9.32623	9.29686	8.18226	8.15627	8.16938	8.14029	8.78283	8.43704	8.33242	7.65553	9.30333	8.27724	8.41896	8.97695	7.71033	8.61389	8.50165	8.08609	8.38656	7.89383	8.56099	8.92443	7.9841	8.01577	8.53948	9.15302	8.98039	8.83969	8.14699291824392	7.77542008672788	7.68205958069948	9.33527546994623	8.62842329651687	7.71219323106023	8.53684701978615	8.14679467054418	7.98908862539958	8.40991184975148	7.9612065024859	8.15085874838888	8.45617436654122	9.1894218051362	7.94227384716056	7.54157276433245	8.17641854110559	8.3822562956375	8.0398258759835	7.91992849928966	8.32317848111444	8.44330242660799	8.78301402066553	7.98581753835384	8.40086325831326	7.17560751060911	8.15439888588427	7.86648658365927	8.45664166469061	9.5124239502155	8.14134285880128	7.57310830914138	8.16537331211998	7.7687221465866	8.13399353336085	8.58805156851946	9.1157869452321	9.04852433281971	7.88799645908125	7.51170816442135	8.39609115296948	9.57104862713914	7.83854781854566	6.34749854768769
MC1R	5.39856	5.64591	5.43856	5.9728	5.3983	5.50479	6.97263	7.39806	6.10065	6.66917	6.08194	6.80907	6.71358	6.39355	6.46608	6.54974	6.78584	6.83778	6.50759	6.24944	6.93747	6.61815	6.15295	6.2639	6.96364	6.72372	6.90079	6.77846	6.23417	6.40179	6.07144	7.01289	6.4282	6.23706	6.63302	6.46803	6.52633	6.14654	6.2454	6.61799	6.49929	6.66965	6.52711	6.64364	5.96176	6.7716	6.56788	6.55394	6.34771	6.62488	6.89725	6.55141	6.54759797836521	6.29736027964206	5.77398088495407	5.88269032689585	6.53227228356658	5.98561996819139	5.96800387366859	5.93782901018843	6.3752799856945	6.17948923880361	6.18742109288194	6.06020399142407	6.37195967468497	6.21845677773495	6.16828318914644	5.82172572752635	6.71458195288635	5.90393416863277	6.09357619143193	6.32257004841815	5.71736650787948	6.54971928817686	6.30420073519411	6.61289742821938	6.29327137812106	6.62027589712945	6.61211346589768	6.20142481200086	6.43484575033313	7.45352024242013	6.30084968056412	6.33588203607675	6.46640407673393	5.56778342253793	5.66185890114139	7.70260505537608	5.41836942710892	6.04766059427694	6.22726482499635	5.43152769666522	6.68803483662031	5.87867828442599	6.93791898370818	6.39715407165083
MCTP1	4.11147	3.60679	3.75282	3.52619	3.77838	3.65757	4.96719	4.87621	4.2946	5.20828	5.93672	5.28134	5.32194	4.40501	4.25298	5.43293	5.34528	5.19548	4.16837	4.57267	4.43195	4.75322	4.37619	4.41803	5.921	4.89672	5.82148	5.03262	4.56846	5.21101	4.57703	5.15663	6.78563	5.21637	4.72248	5.2598	4.78442	4.73286	4.38197	4.25664	4.3571	5.922	6.03325	5.60044	6.90274	4.80459	4.39484	4.75914	4.66708	6.18528	6.98084	5.08088	4.46116906627997	4.68670094839721	6.00231938099713	4.88799465213394	3.81943093047807	5.87608720058207	5.20208060845597	4.83372975950262	4.07202158663626	4.66707254949158	3.96528098518808	5.03447618348434	4.66195758870438	4.35364964364197	4.7557739682458	4.74671227845613	5.17645318146659	5.05925111700919	4.71857999412651	3.61409577624281	5.61249832627033	4.67554486108356	4.60069382997535	5.02187822450845	5.68462348321417	5.85230158046051	4.6273947672534	5.25241982130616	6.73585317109118	5.88056016011821	4.72105327763472	4.58306510709764	4.52568492970704	4.68847960760099	4.24554084280626	4.56629940229514	7.03851992483273	6.18853131763908	4.70509796785406	4.84536997890724	5.44803023527933	5.4154565652456	3.86265550651314	6.21170651034159
MDH2	9.83315	9.47837	10.1594	8.71467	9.17912	8.77843	10.7271	10.4741	10.4194	11.2766	10.5744	9.56347	10.8832	10.1091	10.3153	11.0859	10.4778	10.5698	11.0328	11.4331	10.5367	10.8885	10.713	10.3298	10.4186	10.2917	10.175	10.6877	10.027	10.3151	10.834	10.208	10.2284	10.1312	10.6151	10.3503	10.2335	9.64127	10.6181	10.6866	10.5442	10.6326	9.73308	10.4192	10.7107	10.2146	10.6024	10.3547	10.4571	10.5095	9.95093	10.2713	10.4132526582961	9.26072765543838	9.65772227429143	11.0381647235086	10.438242051715	10.0958341929543	10.2872423127584	10.269696568443	10.1706251434703	9.70663768268583	10.7859668026926	10.7453811921045	10.463585904615	10.0327404053151	10.4685483373507	9.88847539649977	9.87181580088719	10.0439058789704	10.036816689348	10.4240636724703	10.1862213606396	9.8333569471858	9.68200274874807	10.3508677896192	10.2996483945976	10.318789206578	10.9059513370513	9.71585362919492	10.5321738142115	11.319960010998	10.3333220453039	10.1208235863731	10.691680580715	8.87560742920281	10.1385465604291	10.0508178388522	9.38142110875934	10.3046108273332	11.0822949289079	10.8985076879478	9.550498281253	10.4797138110059	9.23449765383559	10.6842369316115
MED20	5.78406	5.85757	5.4473	5.03229	5.61135	5.82516	7.08103	7.28453	6.81204	7.74885	7.81284	6.21598	7.25437	6.2872	6.90078	7.45082	7.37009	6.91114	7.23471	7.1511	7.00622	7.5526	6.5605	7.08705	7.06217	6.87959	6.2924	7.2289	5.77015	6.70012	7.66645	7.1505	6.56802	6.70816	7.06102	6.86625	7.10581	7.35092	6.13341	7.04216	7.20805	6.9869	6.80285	6.69884	6.7881	7.04132	6.76012	7.0263	6.61255	7.01717	7.15115	6.91869	7.35969124127185	6.14825542941249	7.17875918208308	6.96415282145753	7.60212367024717	6.79054670735635	7.49413798735786	7.21910823348855	5.99124226786011	5.76382489556858	6.81932452241835	5.94509507529986	6.06133340402287	6.71981689905775	7.17653009109917	7.2677474996769	6.22299259228892	8.03570691258471	6.62598218702138	6.01008935735894	7.25699025723205	7.2557880508587	6.44618971929068	6.15553128256786	6.30281408628596	6.6869816374857	6.58822539310844	6.6887348551135	6.77440458219755	7.5307927587619	6.36691923654809	6.46796718682454	6.75062343737477	5.57705712627585	6.53855924230953	7.36457520466358	7.02396258853156	5.97861910093997	8.46772478204029	7.43752158096304	7.71494322459598	7.02555300737964	6.62503044030915	7.14186647400099
MEF2D	6.24534	6.56924	6.59669	6.42025	5.87008	6.14218	7.50746	7.36671	7.06041	7.2524	7.32066	7.27114	7.48144	7.42176	7.36683	7.1331	7.19086	7.52129	7.4562	7.45612	7.31997	7.18777	7.22777	6.37808	7.79994	7.04363	7.76507	7.27327	6.87505	6.69089	7.03086	6.82686	7.30657	6.81647	7.4502	6.64152	7.28063	7.45001	6.70816	7.10169	7.34146	6.07486	7.36282	7.67393	6.83541	6.73801	6.59943	7.08384	6.75385	7.83619	7.01453	7.11479	7.14401483641432	6.87058692398843	6.38680092699426	7.10859260820731	7.01980876707584	7.41219252472007	7.81102157028672	7.19380468561509	6.41149443634707	7.7009414236449	6.91556966261372	6.38956702972764	6.72633332367456	7.60007266765888	7.20398286945926	7.46862907709084	6.85675641032155	7.51828464945989	6.73605496629089	6.1565295882823	7.45714840797901	7.33968303559274	7.73212050396965	6.89138640522144	6.0898477136515	7.35425207183406	7.16416978885509	6.87445409674189	7.45842403788033	7.78289057404195	6.73668606739997	6.9609820871005	6.39148718842119	6.59353353710618	6.76477678059522	7.29108825019426	6.98109675649175	7.24280230150872	6.47903568270086	6.5674972594362	7.4112257315317	7.80649644105785	7.56816849244286	6.33603085692196
MET	7.01436	6.88849	6.73628	4.88809	6.71006	5.97463	8.91244	8.33991	7.72369	8.98154	9.79902	7.68861	8.39447	8.29689	9.54421	9.28049	9.19776	9.21911	9.23515	9.5774	8.1957	9.09244	9.20555	8.11983	9.97523	8.3021	7.61317	7.77084	7.88194	7.97579	8.91319	9.05704	7.38273	7.796	8.6552	8.83078	9.38468	9.10111	7.22257	7.9774	8.67403	8.38089	8.30516	7.96887	9.53236	8.08649	8.83597	8.80274	8.03676	9.2644	8.02724	7.65259	8.41130357692291	5.94987379144034	7.60312352275797	8.73322182447454	8.84716688452476	9.27536650284395	8.18074343324941	7.56197629461317	7.79636106664808	7.69462595223465	7.077980399897	8.31241167680079	8.21649288400867	8.75922929733211	8.4329379841446	9.15716383763669	6.9030866395818	8.57670071285394	8.81938420680511	7.84045253700316	6.94611010050766	8.52741352095128	8.45081992580416	8.89297582950252	7.62962170265059	8.79155823140589	8.80353725608501	7.62070238066059	9.41464070543858	8.55228082158035	7.87468656897772	7.94438140051445	8.06562933585098	6.01870266938581	9.33381837025413	8.52140957605186	6.85143250786302	8.92507384261863	8.14923715508733	7.99656953694784	9.69723022738707	9.04661042915224	7.13677864874369	7.65951153410898
MFSD6	7.2395	7.18823	7.2394	6.37362	7.30934	6.78819	8.20928	8.65606	9.11699	9.47961	9.18263	7.42517	9.03518	8.72286	8.74471	8.59562	8.24132	8.79414	8.51583	9.02103	9.17286	8.7019	8.42593	8.4916	8.13534	8.70034	7.82007	8.80234	8.37549	7.80819	9.01441	8.1129	8.10776	7.47683	8.43864	8.26771	8.37938	8.28901	7.88127	8.18111	8.91185	8.09503	8.11874	7.42126	8.95645	8.6284	8.35646	8.83548	9.22215	8.46996	8.96717	8.36908	8.54411237504858	8.72495607770562	7.669767747748	8.45609110384382	7.84399975161299	8.89792717079853	8.75356905291819	8.04042701817112	7.35652841402265	9.33148649012113	8.92540855942077	8.17439070494317	7.70604318072935	8.03984505935323	8.96776222894446	8.60250224310948	7.03457586355177	9.39469368395228	7.27290416499745	7.06108732081087	8.38758161856086	8.21330111812771	8.98667589052564	7.19354761397006	7.74535773198188	8.04682856516782	8.12776933742167	8.37894922942893	9.14978601475998	9.42476155620955	7.55714255096498	8.29600393235793	8.79673099857782	8.39535723498868	9.19666603064498	7.8799842051854	7.39851027652379	8.24737804001929	7.7356584183505	8.50054629132097	8.56349483678862	8.63029077666337	7.26208943029846	8.02005845954522
MGAT4B	7.52942	6.94475	7.72777	7.14467	6.8584	6.75513	8.5719	8.80208	8.50127	9.12133	8.15412	7.34292	8.90838	7.35531	7.71486	8.50049	7.3959	8.24069	8.69509	9.73146	8.28705	9.44145	8.43416	8.84335	7.80982	8.05521	7.28205	8.66849	7.96284	7.90554	8.73877	7.83143	7.65647	8.06053	8.8516	7.59271	7.91171	8.4545	8.66503	7.52741	8.74619	8.092	7.36857	8.55558	7.59206	8.65138	8.26048	8.16695	8.15566	7.5806	7.7809	7.9893	8.52177371362641	6.69307678038073	8.06636635160088	9.4778886418226	7.98308583863788	8.55460188516522	8.63823874191697	8.77804428837081	8.25307564924926	8.27696553075353	7.71913902477743	8.23999486267047	7.66537565564942	8.44918351432598	8.70491957338726	9.30097879836491	7.21728818895119	9.21801008621707	8.29533208353214	7.88360653094452	8.01175666597458	8.37395043192563	7.70831508219408	8.06667815241604	7.13326529309495	7.98418456531987	7.82905623594967	7.95543949969385	8.63134942866776	8.68953739983945	8.1081031178585	7.84847697243668	8.49657723823004	7.64726151305451	7.56117479275508	7.83031828686817	7.4593050121455	7.78239004728098	9.08916211126736	7.83735607669603	7.62399523318055	7.76048975193057	7.39308445806902	7.96670887201314
MINA	5.69247	6.06352	5.62403	5.39007	5.74017	5.64818	6.53706	7.11589	6.47565	7.42467	7.59275	6.23865	7.37659	6.39688	6.6532	6.89193	7.30946	6.92284	7.27713	7.56125	7.01446	7.31233	6.72866	6.79479	7.14959	7.04581	6.25394	6.75549	6.68921	6.23416	7.62493	6.87815	6.86705	6.37457	6.62162	6.81921	6.84148	7.03072	6.7338	6.65843	7.0942	6.71374	6.62187	6.63222	7.07209	6.74355	6.3721	7.05052	6.61286	7.20427	6.8659	6.86521	6.87833764026847	6.05718627023529	6.95660871063343	7.05171396095628	6.62219326812103	6.6797756033041	6.54309622163665	6.68900555867042	5.73040127377858	6.25104155439212	6.7926458955607	7.22806641782044	7.46244697475752	7.306481706238	7.21621431604323	6.89521115242252	6.1243656612822	6.84853694630875	6.51195823300737	6.52955283542442	6.69816996037647	6.91608343785318	6.78281284651988	5.80197276006372	6.03906723853607	6.962285657613	6.26613200698677	6.85130331077223	6.99852372101145	6.7925016775081	6.3138288502008	6.7058135171642	6.78762448518385	5.5559236515982	7.11589099436272	6.96528801525346	6.97699589897807	6.46329119562132	7.02389298753677	6.9880351353679	7.31083446928007	7.285045659329	6.13026549070669	7.08316660715486
